"ExternalRiskEstimate","NetFractionRevolvingBurden","AverageMInFile","PercentTradesWBalance","PercentTradesNeverDelq","MSinceMostRecentInqexcl7days","RiskPerformance"
0.83,0.13,41,0.69,0.999166230079718,0,0
0.71,0.48,60,0.99813291267259,0.991970507297665,0,1
0.58,0.88,28,0.78,0.93,0,0
0.72,0.55,49,0.86,0.990381586411968,0,1
0.89,0.0022313777031377,105,0.21,0.998597333799116,0,1
0.63,0.7,66,0.78,0.83,0,1
0.88,0.07,66,0.33,0.996093808880541,0,1
0.69,0.01,44,0.33,0.85,0,1
0.65,0.92,73,0.89,0.91,0,0
0.79,0.7,99,0.71,0.97,0,0
0.76,0.32,145,0.5,0.94,0,1
0.72,0.34,100,0.72,0.994321562547702,0,1
0.72,0.41,48,0.86,0.9,0,1
0.62,0.27,154,0.69,0.67,0,1
0.72,0.33,96,0.75,0.7,0,1
0.76,0.25,65,0.81,0.97,0,0
0.61,0.00826683262363076,103,0.999704883559607,0.25,0,0
0.72,0.55,67,0.67,0.993465240839869,0,0
0.85,0.28,86,0.63,0.991003241150174,0,1
0.74,0.9,91,0.73,0.998606198190246,0,0
0.75,0.00490107485326007,61,0.7,0.9,0,1
0.68,0.00759050625143573,87,0.4,0.75,0,0
0.76,0.12,83,0.44,0.96,0,1
0.85,0.01,62,0.67,0.993894571235869,0,1
0.87,0.47,102,0.5,0.996936891304795,0,0
0.85,0.12,84,0.47,0.999103209583554,0,1
0.63,0.58,42,0.998291890691035,0.89,0,0
0.82,0.09,103,0.5,0.92,0,1
0.66,0.51,100,0.79,0.91,0,0
0.71,0.24,60,0.57,0.992188554464374,0,0
0.79,0.27,51,0.71,0.97,0,1
0.75,0.47,70,0.71,0.96,0,1
0.88,0.00208239416824654,70,0.38,0.992022727227304,0,1
0.88,0.02,101,0.26,0.994773034127429,0,1
0.67,0.53,53,0.82,0.94,0,0
0.59,0.61,89,0.79,0.79,0,0
0.76,0.62,67,0.83,0.993930595435668,0,0
0.67,0.42,47,0.67,0.995126389330253,0,0
0.65,0.07,58,0.33,0.97,0,0
0.65,0.91,112,0.996180529124103,0.87,0,0
0.78,0.56,114,0.73,0.997913728072308,0,0
0.6,0.6,27,0.8,0.88,0,0
0.86,0.00592905483907089,68,0.25,0.999214834466111,0,1
0.83,0.05,24,0.997730941576883,0.992584361517802,0,1
0.84,0.00349131862167269,97,0.33,0.96,0,0
0.69,0.32,34,0.86,0.99321114833001,9,1
0.72,0.48,90,0.69,0.99904305690201,8,0
0.65,0.75,59,0.5,0.999789814073592,1,0
0.86,0.05,98,0.4,0.998836959651671,8,1
0.68,0.65,68,0.67,0.992231328848284,3,0
0.9,0.01,84,0.44,0.99263109900523,9,1
0.83,0.14,100,0.56,0.995103579959832,21,0
0.68,0.43,78,0.67,0.89,0,1
0.89,0.00608640789985657,136,0.17,0.993037934880704,20,1
0.62,0.75,60,0.56,0.84,7,0
0.63,0.86,89,0.78,0.97,0,0
0.8,0.19,92,0.45,0.995965176392347,0,0
0.8,0.51,79,0.69,0.999518541339785,16,1
0.87,0.13,143,0.71,0.998250290132128,0,1
0.84,0.44,92,0.8,0.990309913132805,6,1
0.64,0.5,44,0.93,0.994351901188493,6,0
0.76,0.51,108,0.84,0.991393403462134,0,0
0.79,0.07,75,0.44,0.96,19,1
0.66,0.39,63,0.77,0.93,1,1
0.84,0.19,107,0.7,0.999664519897196,1,0
0.6,0.92,33,0.993387499898672,0.71,6,0
0.76,0.13,115,0.63,0.96,0,1
0.56,0.09,24,0.33,0.88,0,0
0.68,0.85,70,0.995301743685268,0.97,1,1
0.81,0.03,93,0.5,0.96,5,1
0.7,0.52,56,0.67,0.89,2,1
0.57,0.81,75,0.9,0.89,5,0
0.84,0.1,66,0.88,0.995819453466684,2,1
0.79,0.56,62,0.5,0.995929791051894,0,1
0.83,0.28,89,0.2,0.995597510691732,0,0
0.71,0.55,74,0.89,0.95,4,0
0.66,0.99,77,0.990427957938518,0.75,5,0
0.67,0.000655298018828034,128,0.5,0.83,0,0
0.81,0.79,91,0.994327282691374,0.990799603650812,3,1
0.8,0.19,58,0.5,0.991507516456768,13,1
0.65,0.59,79,0.9,0.78,8,1
0.72,0.00529037323314697,68,0.5,0.87,7,1
0.83,0.32,213,0.75,0.991909373402596,5,1
0.86,0.01,90,0.42,0.96,8,1
0.68,0.14,15,0.67,0.994601940573193,0,0
0.8,0.35,83,0.5,0.997927185848821,11,1
0.86,0.04,109,0.86,0.997040017149411,8,1
0.75,0.03,79,0.45,0.96,2,0
0.88,0.00710575878620148,84,0.25,0.994102737612557,13,1
0.89,0.06,119,0.54,0.994304920497816,12,1
0.65,0.63,68,0.99542949589435,0.97,1,0
0.78,0.9,108,0.8,0.999880054267123,3,1
0.83,0.28,60,0.8,0.991381469063926,3,1
0.6,0.26,52,0.5,0.73,6,0
0.66,0.37,24,0.58,0.995845171848778,0,1
0.67,0.26,72,0.67,0.75,4,0
0.67,0.81,84,0.86,0.992826302875765,0,0
0.88,0.02,127,0.38,0.997934753850568,0,1
0.87,0.07,91,0.44,0.997803818569519,2,0
0.64,0.84,45,0.991912182269152,0.95,2,0
0.81,0.00682387618813664,163,0.5,0.93,23,1
0.78,0.24,90,0.82,0.97,0,0
0.68,0.06,74,0.25,0.92,2,1
0.84,0.05,82,0.67,0.87,10,0
0.64,0.54,70,0.57,0.91,11,0
0.62,0.67,49,0.6,0.99211059179157,1,0
0.9,0.06,110,0.25,0.995926924534142,0,0
0.77,0.02,80,0.33,0.89,0,1
0.54,0.58,99,0.69,0.96,2,0
0.86,0.05,68,0.36,0.997581617792603,4,1
0.6,0.36,74,0.29,0.5,8,0
0.88,0.01,87,0.67,0.991312479148619,2,1
0.87,0.03,103,0.33,0.99156139805913,3,1
0.78,0.32,46,0.67,0.990423564831726,7,0
0.72,0.5,57,0.73,0.992687498198356,2,1
0.93,4.01448621414602e-05,121,0.33,0.994590733980294,13,1
0.79,0.07,74,0.58,0.93,0,0
0.58,0.62,62,0.89,0.94,9,0
0.64,0.35,91,0.41,0.93,4,1
0.76,0.17,83,0.81,0.990400051996112,11,1
0.83,0.09,69,0.36,0.98,0,1
0.72,0.93,82,0.92,0.993770307849627,2,1
0.8,0.09,32,0.43,0.93,4,1
0.57,0.995192541358992,75,0.996367910441477,0.75,1,0
0.72,0.39,76,0.996614944038447,0.999448992752004,2,0
0.85,0.01,81,0.5,0.92,12,1
0.73,0.09,74,0.82,0.99,1,1
0.8,0.13,76,0.71,0.990579435552936,10,0
0.55,0.994173032909166,26,0.997119187747594,0.67,2,0
0.61,0.84,60,0.67,0.86,5,1
0.69,0.51,82,0.995119616929442,0.93,0,1
0.77,0.09,61,0.63,0.92,7,1
0.86,0.07,120,0.5,0.97,0,1
0.45,0.62,98,0.65,0.86,11,1
0.55,0.998241258887574,45,0.997200416058768,0.94,7,0
0.75,0.76,93,0.991241270750761,0.994991696665529,0,0
0.76,0.59,66,0.75,0.994125807420351,0,1
0.64,0.86,65,0.999355863160454,0.9,12,0
0.6,0.42,99,0.8,0.81,10,0
0.86,0.31,82,0.5,0.999613418222871,0,1
0.64,0.92,80,0.91,0.991165306533221,0,0
0.86,0.000727295172400773,60,0.00295283391140401,0.993628138455097,4,0
0.64,0.63,62,0.56,0.97,1,1
0.72,0.9,52,0.82,0.997166842266452,9,0
0.86,0.07,122,0.993064723638818,0.991605613557622,0,1
0.84,0.08,89,0.3,0.94,5,1
0.61,0.00629285501083359,15,0.75,0.995208507706411,2,0
0.79,0.05,117,0.36,0.97,3,1
0.78,0.02,25,0.2,0.92,2,1
0.57,0.84,38,0.82,0.8,13,0
0.75,0.14,30,0.86,0.994674155011307,1,1
0.58,0.86,101,0.67,0.71,2,0
0.68,0.5,51,0.64,0.996502132548485,0,0
0.84,0.22,86,0.47,0.996665403305087,0,0
0.82,0.32,80,0.5,0.990274080182426,17,1
0.77,0.11,98,0.33,0.96,0,1
0.82,0.32,100,0.54,0.995403333720751,0,1
0.84,0.14,56,0.46,0.997024338899646,12,1
0.85,0.04,98,0.45,0.96,3,0
0.75,0.58,89,0.995472642970271,0.995038626596797,10,0
0.57,0.59,73,0.82,0.79,1,1
0.83,0.06,104,0.25,0.91,17,1
0.68,0.5,31,0.88,0.92,0,0
0.89,0.12,111,0.33,0.998666962452698,3,1
0.57,0.81,90,0.88,0.91,15,0
0.76,0.17,106,0.5,0.91,9,0
0.62,0.62,100,0.71,0.97,8,0
0.81,0.34,42,0.67,0.995646392498165,3,1
0.74,0.42,71,0.77,0.996861094688065,8,1
0.7,0.48,50,0.78,0.96,3,1
0.79,0.25,68,0.25,0.991878380991984,10,1
0.78,0.11,32,0.75,0.994761951628607,0,0
0.71,0.95,85,0.7,0.997876780156512,0,0
0.85,0.07,56,0.6,0.998498118636198,17,1
0.79,0.25,61,0.4,0.97,1,1
0.62,0.03,42,0.8,0.73,17,1
0.79,0.04,126,0.63,0.95,2,1
0.76,0.82,68,0.9,0.95,1,0
0.78,0.42,99,0.45,0.990720731760375,2,1
0.89,0.000474851496983319,118,0.33,0.994811496711336,15,1
0.7,0.2,48,0.45,0.95,0,0
0.7,0.16,69,0.8,0.79,3,0
0.72,0.59,83,0.88,0.93,0,0
0.83,0.13,80,0.5,0.997275023872498,12,1
0.77,0.24,74,0.44,0.992176504258532,13,1
0.9,0.00887104568770155,102,0.33,0.998933647878002,8,1
0.67,0.3,52,0.64,0.92,0,0
0.73,0.7,54,0.94,0.997309711752459,0,1
0.8,0.73,111,0.86,0.99631707315566,0,1
0.7,0.65,86,0.68,0.993350122058764,1,1
0.85,0.00666398887522519,102,0.67,0.996312256029341,8,1
0.62,0.92,93,0.99450185123831,0.998696350783575,19,1
0.55,0.00301918982295319,97,0.33,0.67,1,1
0.88,0.07,110,0.5,0.998366856831126,11,1
0.52,0.52,103,0.82,0.76,7,1
0.7,0.61,70,0.83,0.996993334882427,2,0
0.87,0.14,127,0.5,0.996399146113545,0,1
0.86,0.05,115,0.2,0.94,0,1
0.86,0.13,74,0.33,0.991221371144056,21,1
0.85,0.04,104,0.5,0.992501055905595,0,1
0.73,0.2,48,0.4,0.95,1,1
0.6,0.3,60,0.56,0.994487170118373,0,1
0.66,0.54,41,0.71,0.991088323004078,4,1
0.81,0.3,75,0.62,0.997262500298675,3,1
0.72,0.62,91,0.67,0.98,0,1
0.8,0.01,47,0.45,0.992876651401166,2,1
0.82,0.02,87,0.44,0.97,10,1
0.77,0.53,70,0.62,0.992659498599824,4,1
0.7,0.69,23,0.88,0.990466148240957,7,1
0.74,0.66,83,0.92,0.994791239621118,1,1
0.75,0.37,78,0.55,0.992672857763246,23,1
0.68,0.52,100,0.64,0.990889850805979,16,1
0.73,0.49,47,0.75,0.92,5,0
0.9,0.01,116,0.11,0.994196399855427,3,1
0.69,0.53,43,0.9901634876756,0.93,5,0
0.72,0.85,60,0.79,0.995579191064462,13,0
0.79,0.4,105,0.44,0.995789671647362,0,1
0.89,0.08,79,0.33,0.97,20,1
0.82,0.02,92,0.68,0.99973514540121,1,1
0.49,0.89,119,0.86,0.67,11,1
0.66,0.65,68,0.87,0.9,1,1
0.83,0.18,92,0.43,0.997626291690394,0,1
0.68,0.01,78,0.57,0.997027775335591,12,1
0.84,0.05,73,0.29,0.995931162869092,3,1
0.79,0.22,106,0.82,0.95,3,1
0.73,0.38,85,0.7,0.96,0,0
0.79,0.43,98,0.7,0.99476310068043,3,1
0.9,0.04,102,0.33,0.997283913320862,14,1
0.69,0.69,118,0.67,0.97,3,1
0.75,0.44,50,0.82,0.995173471001908,4,1
0.74,0.19,90,0.75,0.96,1,0
0.82,0.18,98,0.47,0.9983379233093,3,1
0.74,0.23,101,0.71,0.89,13,1
0.86,0.04,94,0.6,0.99661371646449,7,1
0.57,0.63,83,0.88,0.62,5,0
0.7,0.62,74,0.67,0.998021370193455,0,1
0.89,0.03,69,0.75,0.991328044848051,0,1
0.7,0.46,81,0.63,0.993656972052995,0,0
0.78,0.09,86,0.67,0.94,8,1
0.72,0.47,60,0.74,0.995896566719748,11,0
0.79,0.3,72,0.29,0.999208605368622,0,1
0.84,0.09,84,0.997017392795533,0.996076032631099,19,1
0.67,0.00636641533812508,106,0.4,0.92,2,1
0.87,0.03,79,0.33,0.990198584191967,4,1
0.72,0.07,114,0.67,0.97,0,1
0.63,0.42,52,0.73,0.96,6,1
0.87,0.03,117,0.44,0.991757465777919,0,1
0.9,0.01,158,0.3,0.997367870979942,0,1
0.8,0.34,146,0.65,0.99718303357251,14,0
0.78,0.2,103,0.56,0.991136960040312,0,1
0.86,0.37,102,0.8,0.996391019881703,0,1
0.88,0.03,93,0.36,0.993189449366182,6,1
0.9,0.11,98,0.8,0.998322962529492,21,1
0.79,0.06,90,0.6,0.97,23,1
0.75,0.09,85,0.5,0.97,2,1
0.84,0.03,149,0.42,0.99167358096689,6,1
0.7,0.31,98,0.59,0.98,0,1
0.64,0.74,20,0.75,0.998480037120171,5,0
0.71,0.31,53,0.39,0.999853964794893,0,1
0.8,0.06,32,0.38,0.998661351774354,0,0
0.63,0.85,74,0.57,0.998784793596715,7,0
0.8,0.32,73,0.88,0.995439294883981,11,0
0.73,0.28,77,0.77,0.94,8,1
0.61,0.57,86,0.92,0.89,0,0
0.83,0.18,90,0.75,0.991086093857884,4,1
0.74,0.03,50,0.38,0.83,3,0
0.75,0.79,60,0.992718025483191,0.93,7,1
0.84,0.01,126,0.36,0.990804712474346,0,1
0.77,0.15,105,0.59,0.98,12,1
0.66,0.45,97,0.83,0.88,3,1
0.6,0.33,72,0.71,0.56,8,0
0.7,0.2,57,0.56,0.97,1,0
0.78,0.07,69,0.63,0.99867473811144,3,1
0.68,0.92,41,0.71,0.990458002400119,0,1
0.74,0.26,44,0.62,0.99313240144169,7,1
0.82,0.01,131,0.5,0.87,4,1
0.76,0.29,63,0.7,0.91,3,0
0.68,0.5,49,0.88,0.94,0,0
0.76,0.11,125,0.5,0.97,4,1
0.81,0.55,240,0.5,0.998122226689011,11,1
0.72,0.09,92,0.53,0.98,0,1
0.88,0.08,92,0.63,0.992261394110974,16,1
0.84,0.18,82,0.6,0.995376527982298,11,1
0.63,0.57,14,0.8,0.990518838847056,1,0
0.66,0.34,95,0.57,0.75,3,0
0.68,0.61,127,0.63,0.991406891795341,2,1
0.71,0.11,56,0.45,0.93,3,0
0.85,0.04,82,0.42,0.991157963532023,2,0
0.88,0.06,75,0.4,0.993163776774891,2,0
0.65,0.47,51,0.86,0.7,2,1
0.81,0.08,130,0.35,0.996208841449115,1,1
0.8,0.32,105,0.57,0.999182710461318,0,1
0.85,0.01,75,0.57,0.993803628233727,2,1
0.84,0.03,104,0.45,0.991831180951558,2,1
0.7,0.15,45,0.1,0.97,3,1
0.8,0.41,92,0.88,0.999360224651173,5,1
0.56,0.21,66,0.55,0.86,14,0
0.64,0.3,58,0.74,0.89,2,0
0.8,0.3,65,0.88,0.999184385342523,7,1
0.7,0.00603441244456917,7,0.99145093107596,0.997412127354182,0,1
0.63,0.00904851560946554,166,0.27,0.94,5,0
0.89,0.06,93,0.998250819919631,0.990583955105394,7,1
0.8,0.34,120,0.45,0.991295913078357,0,1
0.74,0.37,113,0.86,0.85,16,1
0.82,0.24,62,0.67,0.999892094396055,3,1
0.69,0.58,69,0.77,0.95,0,1
0.77,0.31,103,0.83,0.998040826169308,8,1
0.77,0.75,96,0.998058878642041,0.99877231518738,0,1
0.71,0.31,91,0.83,0.88,10,1
0.64,0.92,84,0.89,0.94,11,0
0.83,0.33,190,0.5,0.997542325323448,23,1
0.89,0.06,125,0.55,0.996311783364508,0,1
0.88,0.02,133,0.25,0.999597304933704,14,1
0.81,0.25,79,0.8,0.997077875323594,0,1
0.83,0.05,75,0.55,0.996978198138531,2,1
0.79,0.00954474503174424,95,0.99105244561797,0.995917262181174,6,1
0.51,0.21,137,0.53,0.74,2,0
0.84,0.06,92,0.86,0.994387436818797,0,1
0.84,0.47,136,0.5,0.997053444546182,0,1
0.8,0.51,187,0.2,0.993394579496235,0,1
0.76,0.93,94,0.990087369757239,0.95,11,1
0.81,0.11,68,0.31,0.99098572278861,3,1
0.75,0.1,69,0.47,0.98,0,1
0.93,0.00268657883629203,97,0.75,0.998992310187314,3,1
0.86,0.11,71,0.5,0.994516615634784,2,1
0.67,0.83,115,0.83,0.97,0,0
0.68,0.31,54,0.77,0.994534131125547,1,1
0.77,0.00129034955520183,41,0.67,0.997503942735493,4,0
0.82,0.000394211739767343,142,0.5,0.98,1,1
0.87,0.04,110,0.33,0.996340443503577,10,1
0.9,0.04,92,0.38,0.999256320442073,1,1
0.84,0.05,90,0.38,0.98,5,1
0.64,0.36,95,0.7,0.82,0,0
0.64,0.34,56,0.63,0.91,1,1
0.71,0.18,89,0.48,0.97,0,1
0.61,0.51,95,0.45,0.992988856651355,2,0
0.83,0.11,56,0.53,0.97,0,1
0.67,0.16,57,0.55,0.81,23,1
0.63,0.23,70,0.8,0.55,8,1
0.73,0.31,51,0.5,0.99584500922123,1,1
0.7,0.05,65,0.47,0.97,1,0
0.78,0.4,86,0.75,0.996890019027051,2,1
0.69,0.24,55,0.86,0.93,0,1
0.77,0.00936841163085774,94,0.67,0.95,8,1
0.84,0.000997694917023182,72,0.8,0.998160086253192,0,0
0.69,0.9,107,0.87,0.996816633658018,3,1
0.83,0.00359032378997654,89,0.3,0.93,3,0
0.82,0.23,58,0.67,0.998291162806563,2,1
0.51,0.94,71,0.86,0.94,0,0
0.74,0.41,80,0.71,0.991814493699931,1,1
0.75,0.39,130,0.64,0.93,0,1
0.9,0.05,123,0.67,0.996812166515738,0,1
0.89,0.04,78,0.33,0.992798149951268,0,1
0.69,0.00477292446885258,123,0.4,0.67,0,0
0.88,0.0036618998227641,87,0.08,0.996703247227706,0,1
0.86,0.04,53,0.43,0.997429890504573,0,1
0.78,0.56,82,0.83,0.995387755669653,0,1
0.82,0.25,84,0.67,0.94,3,1
0.72,0.25,64,0.65,0.995738747355063,4,1
0.71,0.01,64,0.31,0.95,4,1
0.69,0.45,53,0.84,0.96,7,0
0.81,0.17,74,0.63,0.997874502982013,15,1
0.79,0.1,108,0.8,0.99487455796916,0,1
0.76,0.03,102,0.59,0.9,0,1
0.63,0.55,71,0.8,0.97,2,1
0.63,0.36,73,0.85,0.88,3,0
0.69,0.08,95,0.42,0.93,0,0
0.85,0.07,89,0.5,0.993374847748782,2,1
0.66,0.14,125,0.67,0.54,4,0
0.57,0.54,98,0.67,0.96,1,0
0.64,0.21,38,0.42,0.99601141842315,0,0
0.73,0.05,87,0.52,0.96,4,1
0.79,0.19,86,0.88,0.95,0,1
0.83,0.26,78,0.75,0.995058721539099,4,1
0.86,0.07,75,0.5,0.998938683569431,0,1
0.81,0.00957373924553394,96,0.33,0.96,21,1
0.85,0.0037745692813769,99,0.2,0.992576958646532,7,1
0.88,0.000184437064453959,65,0.46,0.994946434204467,5,1
0.84,0.12,65,0.44,0.994023024816997,6,1
0.72,0.14,11,0.996634599280078,0.992392607477959,0,1
0.88,0.06,127,0.38,0.994088535082992,3,1
0.88,0.06,60,0.33,0.993355009516235,6,1
0.8,0.21,88,0.990905117262155,0.98,5,1
0.65,0.64,28,0.58,0.992612047318835,0,0
0.74,0.05,14,0.67,0.99271540787071,1,1
0.76,0.92,63,0.990798680819571,0.994383120380808,0,1
0.74,0.00708168864715844,60,0.4,0.98,5,1
0.87,0.19,90,0.67,0.97,0,1
0.89,0.14,88,0.5,0.992931290385313,0,1
0.86,0.05,79,0.67,0.992168851036113,14,1
0.65,0.48,96,0.4,0.89,1,1
0.84,0.01,49,0.5,0.992400664414745,4,1
0.63,0.36,76,0.75,0.75,0,0
0.87,0.04,83,0.67,0.995168601211626,16,1
0.83,0.06,100,0.52,0.98,1,1
0.86,0.28,98,0.75,0.99778996457113,0,1
0.78,0.36,107,0.75,0.997381008875091,7,1
0.84,6.71694008633494e-05,74,0.5,0.94,1,1
0.73,0.19,62,0.8,0.89,20,0
0.72,0.22,102,0.33,0.96,17,1
0.83,0.31,115,0.56,0.99231122761732,2,1
0.73,0.16,149,0.998529094350524,0.992498763126787,0,1
0.88,0.00376420310232788,169,0.5,0.991815607750323,0,1
0.61,0.73,66,0.9,0.993088257361669,0,0
0.9,0.01,117,0.22,0.998661673211027,0,1
0.82,0.28,100,0.5,0.992781559335999,3,1
0.63,0.18,68,0.64,0.86,2,0
0.63,0.67,64,0.7,0.86,4,0
0.64,0.55,9,0.57,0.998225075083319,0,0
0.8,0.00454334552632645,103,0.5,0.99505117401015,1,0
0.57,0.6,124,0.86,0.93,7,0
0.88,0.01,106,0.62,0.996459940052591,5,0
0.65,0.81,93,0.88,0.993623615275137,2,0
0.63,0.59,78,0.83,0.76,15,0
0.55,0.33,46,0.67,0.77,7,0
0.84,0.000356127149425447,73,0.17,0.93,20,0
0.68,0.06,54,0.67,0.99437274588272,0,0
0.91,0.00322567210765556,88,0.23,0.996341834645718,7,0
0.57,0.64,66,0.71,0.97,0,0
0.61,0.98,53,0.75,0.94,0,0
0.75,0.16,98,0.83,0.91,0,0
0.72,0.24,128,0.57,0.94,0,1
0.68,0.66,37,0.67,0.993070143631194,0,1
0.63,0.16,56,0.83,0.38,0,0
0.7,0.29,79,0.81,0.95,0,0
0.76,0.02,170,0.43,0.67,0,0
0.71,0.41,31,0.5,0.993666537841782,0,1
0.7,0.15,45,0.29,0.88,0,1
0.79,0.21,71,0.991753446427174,0.996665696278214,0,0
0.79,0.12,63,0.6,0.92,0,0
0.65,0.3,147,0.6,0.8,0,0
0.73,0.25,80,0.43,0.88,0,1
0.68,0.61,109,0.5,0.88,0,1
0.86,0.00344135716324672,56,0.83,0.992877741565462,0,1
0.73,0.3,73,0.35,0.84,0,1
0.5,0.89,19,0.75,0.94,0,0
0.89,0.00929382972884923,75,0.4,0.998500430870336,0,1
0.77,0.12,98,0.36,0.991659251889214,0,1
0.73,0.54,42,0.86,0.993267799769528,0,0
0.66,0.78,89,0.7,0.990467908526771,0,0
0.78,0.15,73,0.5,0.95,0,0
0.61,0.86,65,0.54,0.95,0,1
0.61,0.41,61,0.57,0.88,0,0
0.73,0.62,47,0.996656302853953,0.996110825403594,0,0
0.65,0.14,92,0.57,0.5,0,0
0.58,0.98,6,0.8,0.997052684277296,0,1
0.83,0.14,84,0.991306076156907,0.998776340931654,0,0
0.88,0.2,140,0.75,0.994441924386192,0,1
0.61,0.76,59,0.9,0.83,0,1
0.71,0.77,142,0.64,0.99677250104025,8,0
0.75,0.2,74,0.79,0.98,9,1
0.71,0.83,116,0.6,0.78,0,1
0.55,0.46,83,0.72,0.7,4,0
0.81,0.00215094890445471,35,0.14,0.9,2,1
0.55,0.79,73,0.91,0.91,16,0
0.57,0.98,83,0.86,0.79,16,0
0.59,0.58,119,0.992803355553187,0.3,0,0
0.73,0.2,132,0.45,0.96,0,1
0.88,0.02,105,0.64,0.993433063209523,0,1
0.64,0.991897472694982,62,0.75,0.95,0,0
0.66,0.13,45,0.995853564210702,0.89,0,0
0.81,0.000701189422979951,86,0.43,0.991801715614274,0,1
0.7,0.38,48,0.67,0.88,2,0
0.63,0.94,58,0.8,0.998513583021704,6,0
0.83,0.16,92,0.69,0.999070446495898,0,1
0.58,0.00913079036399722,11,0.991584221015219,0.88,2,0
0.76,0.21,110,0.59,0.98,6,1
0.58,0.61,142,0.88,0.82,0,0
0.77,0.1,67,0.5,0.94,0,0
0.75,0.05,118,0.41,0.95,0,1
0.69,0.14,93,0.69,0.97,1,1
0.7,0.06,77,0.48,0.95,0,1
0.67,0.51,63,0.87,0.999747796112206,7,1
0.84,0.32,84,0.25,0.993922519278713,20,1
0.62,0.93,79,0.83,0.93,3,1
0.84,0.00835913435323164,81,0.33,0.991053455926012,0,1
0.77,0.42,36,0.6,0.999221603421029,3,1
0.85,0.05,96,0.75,0.96,9,1
0.88,0.09,90,0.44,0.994481070553884,1,1
0.78,0.46,72,0.67,0.992104866066948,10,1
0.71,0.24,131,0.9,0.75,1,0
0.67,0.48,84,0.7,0.998228075474035,2,1
0.69,0.61,88,0.62,0.97,1,1
0.7,0.68,103,0.83,0.92,0,0
0.8,0.14,96,0.46,0.93,0,1
0.7,0.67,93,0.69,0.996378325396217,0,1
0.87,0.09,96,0.21,0.991904142666608,0,1
0.86,0.09,82,0.44,0.93,0,1
0.67,0.35,38,0.75,0.99094804712804,0,0
0.79,0.48,50,0.6,0.994092568948399,0,1
0.69,0.46,107,0.6,0.96,0,0
0.61,0.56,29,0.992405208656564,0.75,0,0
0.66,0.35,79,0.57,0.84,0,0
0.71,0.19,130,0.44,0.81,0,0
0.82,0.02,106,0.31,0.996850005087908,0,1
0.91,0.2,143,0.8,0.996167188684922,0,0
0.8,0.49,94,0.994909780733287,0.993297286743764,0,1
0.66,0.00142708243336529,82,0.6,0.78,0,1
0.76,0.42,50,0.63,0.995191049971618,0,1
0.64,0.6,5,0.991812322626356,0.998849654549267,0,0
0.64,0.51,86,0.39,0.98,0,0
0.56,0.992019863077439,39,0.996401742270682,0.86,0,0
0.85,0.14,120,0.3,0.999928898559883,0,1
0.84,0.08,75,0.75,0.993094846000895,0,1
0.76,0.00703985989559442,132,0.45,0.94,0,0
0.57,0.93,29,0.83,0.57,0,0
0.63,0.91,85,0.83,0.93,0,0
0.64,0.83,49,0.63,0.9,0,1
0.75,0.19,93,0.78,0.95,0,1
0.64,0.88,78,0.86,0.999680220868904,0,0
0.75,0.05,60,0.8,0.78,0,1
0.65,0.46,40,0.82,0.999944683087524,0,0
0.78,0.08,70,0.25,0.97,0,0
0.8,0.09,78,0.29,0.95,0,1
0.79,0.3,106,0.997286809051875,0.997370007203426,0,1
0.63,0.91,76,0.6,0.95,0,0
0.66,0.15,117,0.22,0.62,0,0
0.84,0.16,72,0.67,0.991841454503592,0,1
0.61,0.88,56,0.87,0.992652700457256,0,0
0.81,0.34,92,0.6,0.990443967240863,0,1
0.72,0.39,66,0.83,0.95,0,0
0.76,0.38,119,0.55,0.999732169662602,0,1
0.64,0.92,83,0.999644476394169,0.999899088686798,0,0
0.86,0.17,112,0.33,0.994611574569717,0,0
0.65,0.51,59,0.64,0.95,0,0
0.72,0.37,104,0.63,0.992230527612846,0,1
0.68,0.78,91,0.76,0.997598779276013,0,1
0.8,0.13,72,0.63,0.998290836098604,0,1
0.72,0.45,48,0.6,0.998972024966497,0,0
0.6,0.49,19,0.75,0.992242218321189,0,0
0.84,0.01,93,0.71,0.991670016257558,0,1
0.72,0.03,106,0.11,0.999029772216454,0,0
0.73,0.59,61,0.78,0.990058894257527,0,0
0.8,0.36,94,0.43,0.999204233067576,0,1
0.65,0.08,74,0.6,0.6,0,0
0.66,0.07,52,0.4,0.92,0,0
0.76,0.22,80,0.37,0.992668901630677,0,1
0.7,0.31,71,0.94,0.992472213476431,0,1
0.69,0.85,57,0.998952512321994,0.9,0,1
0.78,0.12,71,0.23,0.998776860213838,0,1
0.57,0.36,48,0.73,0.89,0,0
0.64,0.35,84,0.68,0.95,0,1
0.72,0.04,16,0.996993644519243,0.991081535879057,0,0
0.67,0.45,80,0.7,0.94,0,1
0.6,0.58,19,0.994797737067565,0.991938496571966,0,0
0.64,0.00874188329093158,24,0.995952056529932,0.67,0,0
0.89,0.03,95,0.57,0.996587638463825,0,1
0.83,0.04,57,0.45,0.93,0,1
0.81,0.12,31,0.3,0.995940018694382,0,0
0.88,0.09,133,0.996922735839617,0.992801929006819,0,1
0.82,0.00620363522786647,85,0.000724069178104401,0.5,0,0
0.77,0.33,77,0.55,0.997240682488773,0,0
0.72,0.11,128,0.83,0.78,0,1
0.54,0.44,107,0.83,0.38,0,0
0.66,0.48,72,0.5,0.94,0,0
0.84,0.03,119,0.3,0.95,0,1
0.55,0.67,81,0.64,0.78,0,0
